Product Name,reviews
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
The gel smells like Deva Curl but it separates in the bottle like it is either too watery or it’s really old. (See photo) It makes my hair feel terrible. Nothing like I’m used to with h this brand. I bought a new one from my salon and now I can really see the difference. I thought this would be a great money saver, but there’s a reason these are cheaper here.
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
Love, love, love!  Turns my frizzy wavy/curly hair into beautiful, defined - but not crunchy! - ringlets.  If you use too much it can give a ""wet"" look, so experiment a bit to find the right amount for you.  My hair is shoulder length and fine textured; I use an amount the size of a nickel.
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
I love it!! It defined my curls very nicely, I got comments on my hair because of how pretty the curls looked. And it smells really good too, it has a fresh scent to it. And it helps control frizz as well. I would definitely recommend it for anyone with curly hair.
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
Love the DevaCurl products. I usually buy the ultra defining gel but switched to the light defining gel during the winter months. I find I don’t need as much hold in the winter since there is less humidity here. It works really well. Very lightweight gel so it doesn’t pull down my curls as much.
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
I actually like this better than the heavier defining gel. I have 2b curls, so this works great for that type. Makes for a very soft curl. My sister has 3c and this would do nothing for her hair.
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
This didn't work at all for my 3a/b curls.It left my hair dry & frizzy.  The scent is very overpowering.All in all, a total waste.  I ended up throwing this product in the trash.
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
Really works great-I am in the process of trying to grow out my hair and bring it back to life after years of coloring/bleaching so I'm doing my best to avoid all types of heat. With this I just run a quarter (or a little more) through my hair and scrunch up with a dry clean t-shirt. It doesn't get clumpy or hard like typical gel.  After my hair air dries it's still soft & loose curls
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
I don’t like for my hair to be crunchy when it’s dried and down, and this one give me good hold without the crunch like the arc angel gel from Deva. I can still get the occasional frizz, but I’m very happy with how this product makes my hair feel (type 3B curls)
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
This gel never disappoints. I have thick curly hair and I don't like heavy product of hard hold. This smells nice and really holds shine and curl pattern for days at a time.
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
I have curly hair, and I've searched for years for the perfect product to control it. This is the winner! I've tried about 30 different products, and this is by far the best. Holds the curls in place, but doesn't feel crunchy.
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
I know this sounds like hyperbole, but this gel has literally improved my life for the better. With thick curly hair, I am always worried about frizz. This gel does a great job at managing the frizz and encouraging more defined curls. Once I just scrunch up my hair a few times, the stiffness immediately breaks and my hair feels soft. Also, it smells good. I kind of think it smells like apples. This bottle is definitely a good value, compared to other sellers or sizes.
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
I have wavy hair and love this hair gel. It gives your hair a natural look while taming fly away hair strands. It does not give you that wet crunchy look which I prefer not to have. I would definitely recommend this product.
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
The product is fine.  The packaging, however, is poorly done.  After I received my first order, I reached into the box to pull out the bottle, and the top came off in my hand.  Amazon was very efficient about sending a replacement . . . but it, too, arrived with the top loose and content seeping out.  I have ordered this same item from other places in the past and have had no problem because they tightened the top and it to the bottle with strong tape (strapping tape, moving tape).
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
Product is like water. It doesn’t hold curls. The gel is also completely useless in controlling frizz. I’ve been trying to return this item for weeks and haven’t heard from the seller. Don’t waste your money.
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
My hair is 2A. This took all the curl out of my hair. Really weird. Don’t know if it’s the real deal cause I’ve never used it before, maybe I got a dud. 🤷🏻‍♀️
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
WOW. Terrible product, all around at DevaCurl. I’ve tried more than 6 Deva products and none of them have been successful for my hair. I have 3a/3b. This particular product dried out my hair. No thanks. Definitely do not recommend. And they put formaldehyde in there. Uhhh
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
Didn’t work for me but I have thin low porosity wavy / curly hair and it just felt tangled and sticky. I don’t think it’s bad for everyone just seems to not work with my hair type. Smell is nice!
"
"DevaCurl Light Defining Styling Hair Gel, 32 Fl Oz (Pack of 1)","
I tried some of DevaCurl's regular gel and it was too intense for my hair. But the Light Hold is perfect. I have think, mostly wavy hair (2A or B, depending on the day). This is better than other mousses or curl creams I've tried. Still feels a little sticky/tangly on the second day, but there seems to be no way around that for me.
"
